1,Human,0.930667,0.25,0.953168,0.15,0.974648,0.930667,0.25,0.953168,0.15,0.974648,0.941333,0.416667,0.958678,0.25,0.980282,
2,Human,0.941333,0.416667,0.958678,0.25,0.980282,0.941333,0.416667,0.958678,0.25,0.980282,0.925333,0.166667,0.950413,0.1,0.971831,
3,Human,0.925333,0.166667,0.950413,0.1,0.971831,0.930667,0.25,0.953168,0.15,0.974648,0.925333,0.166667,0.950413,0.1,0.971831,
4,Human,0.925333,0.166667,0.950413,0.1,0.971831,0.930667,0.25,0.953168,0.15,0.974648,0.92,0.0833333,0.947658,0.05,0.969014,
5,Human,0.936,0.333333,0.955923,0.2,0.977465,0.936,0.333333,0.955923,0.2,0.977465,0.925333,0.166667,0.950413,0.1,0.971831,
6,Human,0.941333,0.416667,0.958678,0.25,0.980282,0.941333,0.416667,0.958678,0.25,0.980282,0.936,0.333333,0.955923,0.2,0.977465,
7,Human,0.941333,0.416667,0.958678,0.25,0.980282,0.936,0.333333,0.955923,0.2,0.977465,0.941333,0.416667,0.958678,0.25,0.980282,
8,Human,0.92,0.0833333,0.947658,0.05,0.969014,0.92,0.0833333,0.947658,0.05,0.969014,0.936,0.333333,0.955923,0.2,0.977465,
9,Human,0.92,0.0833333,0.947658,0.05,0.969014,0.92,0.0833333,0.947658,0.05,0.969014,0.930667,0.25,0.953168,0.15,0.974648,
10,Human,0.930667,0.25,0.953168,0.15,0.974648,0.930667,0.25,0.953168,0.15,0.974648,0.936,0.333333,0.955923,0.2,0.977465,
11,Human,0.936,0.333333,0.955923,0.2,0.977465,0.941333,0.416667,0.958678,0.25,0.980282,0.936,0.333333,0.955923,0.2,0.977465,
12,Human,0.936,0.333333,0.955923,0.2,0.977465,0.941333,0.416667,0.958678,0.25,0.980282,0.930667,0.25,0.953168,0.15,0.974648,
13,Human,0.914667,0,0.944904,0,0.966197,0.914667,0,0.944904,0,0.966197,0.936,0.333333,0.955923,0.2,0.977465,
14,Human,0.914667,0,0.944904,0,0.966197,0.914667,0,0.944904,0,0.966197,0.92,0.0833333,0.947658,0.05,0.969014,
15,Human,0.92,0.0833333,0.947658,0.05,0.969014,0.914667,0,0.944904,0,0.966197,0.92,0.0833333,0.947658,0.05,0.969014,
16,Human,0.925333,0.166667,0.950413,0.1,0.971831,0.92,0.0833333,0.947658,0.05,0.969014,0.925333,0.166667,0.950413,0.1,0.971831,
17,Human,0.925333,0.166667,0.950413,0.1,0.971831,0.925333,0.166667,0.950413,0.1,0.971831,0.914667,0,0.944904,0,0.966197,
18,Human,0.914667,0,0.944904,0,0.966197,0.914667,0,0.944904,0,0.966197,0.925333,0.166667,0.950413,0.1,0.971831,
19,Human,0.941333,0.416667,0.958678,0.25,0.980282,0.936,0.333333,0.955923,0.2,0.977465,0.930667,0.25,0.953168,0.15,0.974648,
20,Human,0.930667,0.25,0.953168,0.15,0.974648,0.930667,0.25,0.953168,0.15,0.974648,0.941333,0.416667,0.958678,0.25,0.980282,
21,Cup,0.962667,0.666667,0.972452,0.444444,0.988796,0.978667,0.916667,0.980716,0.611111,0.997199,0.962667,0.666667,0.972452,0.444444,0.988796,
22,Cup,0.978667,0.916667,0.980716,0.611111,0.997199,0.978667,0.916667,0.980716,0.611111,0.997199,0.941333,0.333333,0.961433,0.222222,0.977591,
23,Cup,0.952,0.5,0.966942,0.333333,0.983193,0.968,0.75,0.975207,0.5,0.991597,0.936,0.25,0.958678,0.166667,0.97479,
24,Cup,0.962667,0.666667,0.972452,0.444444,0.988796,0.962667,0.666667,0.972452,0.444444,0.988796,0.946667,0.416667,0.964187,0.277778,0.980392,
26,Cup,0.962667,0.666667,0.972452,0.444444,0.988796,0.957333,0.583333,0.969697,0.388889,0.985994,0.952,0.5,0.966942,0.333333,0.983193,
27,Cup,0.973333,0.833333,0.977961,0.555556,0.994398,0.984,1,0.983471,0.666667,1,0.946667,0.416667,0.964187,0.277778,0.980392,
28,Cup,0.968,0.75,0.975207,0.5,0.991597,0.978667,0.916667,0.980716,0.611111,0.997199,0.952,0.5,0.966942,0.333333,0.983193,
29,Cup,0.962667,0.666667,0.972452,0.444444,0.988796,0.962667,0.666667,0.972452,0.444444,0.988796,0.941333,0.333333,0.961433,0.222222,0.977591,
30,Cup,0.925333,0.0833333,0.953168,0.0555556,0.969188,0.925333,0.0833333,0.953168,0.0555556,0.969188,0.930667,0.166667,0.955923,0.111111,0.971989,
31,Cup,0.957333,0.583333,0.969697,0.388889,0.985994,0.957333,0.583333,0.969697,0.388889,0.985994,0.941333,0.333333,0.961433,0.222222,0.977591,
32,Cup,0.962667,0.666667,0.972452,0.444444,0.988796,0.962667,0.666667,0.972452,0.444444,0.988796,0.941333,0.333333,0.961433,0.222222,0.977591,
33,Cup,0.978667,0.916667,0.980716,0.611111,0.997199,0.978667,0.916667,0.980716,0.611111,0.997199,0.952,0.5,0.966942,0.333333,0.983193,
34,Cup,0.957333,0.583333,0.969697,0.388889,0.985994,0.957333,0.583333,0.969697,0.388889,0.985994,0.936,0.25,0.958678,0.166667,0.97479,
35,Cup,0.930667,0.166667,0.955923,0.111111,0.971989,0.941333,0.333333,0.961433,0.222222,0.977591,0.930667,0.166667,0.955923,0.111111,0.971989,
36,Cup,0.962667,0.666667,0.972452,0.444444,0.988796,0.962667,0.666667,0.972452,0.444444,0.988796,0.92,0,0.950413,0,0.966387,
37,Cup,0.978667,0.916667,0.980716,0.611111,0.997199,0.978667,0.916667,0.980716,0.611111,0.997199,0.936,0.25,0.958678,0.166667,0.97479,
38,Cup,0.978667,0.916667,0.980716,0.611111,0.997199,0.984,1,0.983471,0.666667,1,0.946667,0.416667,0.964187,0.277778,0.980392,
40,Cup,0.962667,0.666667,0.972452,0.444444,0.988796,0.962667,0.666667,0.972452,0.444444,0.988796,0.930667,0.166667,0.955923,0.111111,0.971989,
41,Glass,0.946667,0.416667,0.964187,0.277778,0.980392,0.941333,0.333333,0.961433,0.222222,0.977591,0.946667,0.416667,0.964187,0.277778,0.980392,
42,Glass,0.936,0.25,0.958678,0.166667,0.97479,0.941333,0.333333,0.961433,0.222222,0.977591,0.946667,0.416667,0.964187,0.277778,0.980392,
43,Glass,0.973333,0.833333,0.977961,0.555556,0.994398,0.973333,0.833333,0.977961,0.555556,0.994398,0.941333,0.333333,0.961433,0.222222,0.977591,
