1,Human,0.936,0.3,0.953425,0.15,0.980282,0.930667,0.2,0.950685,0.1,0.977465,0.936,0.3,0.953425,0.15,0.980282,
2,Human,0.946667,0.5,0.958904,0.25,0.985915,0.92,0,0.945205,0,0.971831,0.941333,0.4,0.956164,0.2,0.983099,
3,Human,0.930667,0.2,0.950685,0.1,0.977465,0.930667,0.2,0.950685,0.1,0.977465,0.930667,0.2,0.950685,0.1,0.977465,
4,Human,0.930667,0.2,0.950685,0.1,0.977465,0.930667,0.2,0.950685,0.1,0.977465,0.925333,0.1,0.947945,0.05,0.974648,
5,Human,0.946667,0.5,0.958904,0.25,0.985915,0.92,0,0.945205,0,0.971831,0.941333,0.4,0.956164,0.2,0.983099,
6,Human,0.946667,0.5,0.958904,0.25,0.985915,0.925333,0.1,0.947945,0.05,0.974648,0.92,0,0.945205,0,0.971831,
7,Human,0.946667,0.5,0.958904,0.25,0.985915,0.925333,0.1,0.947945,0.05,0.974648,0.936,0.3,0.953425,0.15,0.980282,
8,Human,0.925333,0.1,0.947945,0.05,0.974648,0.925333,0.1,0.947945,0.05,0.974648,0.925333,0.1,0.947945,0.05,0.974648,
9,Human,0.925333,0.1,0.947945,0.05,0.974648,0.930667,0.2,0.950685,0.1,0.977465,0.925333,0.1,0.947945,0.05,0.974648,
10,Human,0.936,0.3,0.953425,0.15,0.980282,0.936,0.3,0.953425,0.15,0.980282,0.930667,0.2,0.950685,0.1,0.977465,
11,Human,0.946667,0.5,0.958904,0.25,0.985915,0.930667,0.2,0.950685,0.1,0.977465,0.941333,0.4,0.956164,0.2,0.983099,
12,Human,0.941333,0.4,0.956164,0.2,0.983099,0.92,0,0.945205,0,0.971831,0.925333,0.1,0.947945,0.05,0.974648,
13,Human,0.92,0,0.945205,0,0.971831,0.936,0.3,0.953425,0.15,0.980282,0.925333,0.1,0.947945,0.05,0.974648,
14,Human,0.92,0,0.945205,0,0.971831,0.930667,0.2,0.950685,0.1,0.977465,0.925333,0.1,0.947945,0.05,0.974648,
15,Human,0.925333,0.1,0.947945,0.05,0.974648,0.930667,0.2,0.950685,0.1,0.977465,0.930667,0.2,0.950685,0.1,0.977465,
16,Human,0.925333,0.1,0.947945,0.05,0.974648,0.925333,0.1,0.947945,0.05,0.974648,0.925333,0.1,0.947945,0.05,0.974648,
17,Human,0.925333,0.1,0.947945,0.05,0.974648,0.92,0,0.945205,0,0.971831,0.925333,0.1,0.947945,0.05,0.974648,
