1,Human,0.928,0.230769,0.953039,0.15,0.971831,0.928,0.230769,0.953039,0.15,0.971831,0.938667,0.384615,0.958564,0.25,0.977465,
2,Human,0.938667,0.384615,0.958564,0.25,0.977465,0.938667,0.384615,0.958564,0.25,0.977465,0.922667,0.153846,0.950276,0.1,0.969014,
3,Human,0.928,0.230769,0.953039,0.15,0.971831,0.928,0.230769,0.953039,0.15,0.971831,0.922667,0.153846,0.950276,0.1,0.969014,
4,Human,0.928,0.230769,0.953039,0.15,0.971831,0.928,0.230769,0.953039,0.15,0.971831,0.922667,0.153846,0.950276,0.1,0.969014,
5,Human,0.938667,0.384615,0.958564,0.25,0.977465,0.933333,0.307692,0.955801,0.2,0.974648,0.922667,0.153846,0.950276,0.1,0.969014,
6,Human,0.938667,0.384615,0.958564,0.25,0.977465,0.938667,0.384615,0.958564,0.25,0.977465,0.938667,0.384615,0.958564,0.25,0.977465,
7,Human,0.938667,0.384615,0.958564,0.25,0.977465,0.938667,0.384615,0.958564,0.25,0.977465,0.938667,0.384615,0.958564,0.25,0.977465,
8,Human,0.917333,0.0769231,0.947514,0.05,0.966197,0.917333,0.0769231,0.947514,0.05,0.966197,0.933333,0.307692,0.955801,0.2,0.974648,
9,Human,0.922667,0.153846,0.950276,0.1,0.969014,0.917333,0.0769231,0.947514,0.05,0.966197,0.928,0.230769,0.953039,0.15,0.971831,
10,Human,0.928,0.230769,0.953039,0.15,0.971831,0.928,0.230769,0.953039,0.15,0.971831,0.933333,0.307692,0.955801,0.2,0.974648,
11,Human,0.933333,0.307692,0.955801,0.2,0.974648,0.938667,0.384615,0.958564,0.25,0.977465,0.933333,0.307692,0.955801,0.2,0.974648,
12,Human,0.933333,0.307692,0.955801,0.2,0.974648,0.938667,0.384615,0.958564,0.25,0.977465,0.928,0.230769,0.953039,0.15,0.971831,
13,Human,0.912,0,0.944751,0,0.96338,0.917333,0.0769231,0.947514,0.05,0.966197,0.933333,0.307692,0.955801,0.2,0.974648,
14,Human,0.912,0,0.944751,0,0.96338,0.912,0,0.944751,0,0.96338,0.917333,0.0769231,0.947514,0.05,0.966197,
15,Human,0.917333,0.0769231,0.947514,0.05,0.966197,0.912,0,0.944751,0,0.96338,0.922667,0.153846,0.950276,0.1,0.969014,
16,Human,0.922667,0.153846,0.950276,0.1,0.969014,0.917333,0.0769231,0.947514,0.05,0.966197,0.922667,0.153846,0.950276,0.1,0.969014,
17,Human,0.922667,0.153846,0.950276,0.1,0.969014,0.922667,0.153846,0.950276,0.1,0.969014,0.912,0,0.944751,0,0.96338,
